"Nombre_PA";"Page";"IDNum";"centre";"agence";"superviseur";"secteur";"syndicat";"commune";"nom_site";"code_ppv";"an_service";"numero_esclave";"code_id";"code_station";"pages_annexes";"activites";"categorie";"energie";"support";"num_appel";"num_secours";"adresse_ip";"intersite";"site_lie";"rmqintersite";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"digicode";"divers"
0;"PI";1357;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Route de Saint Romain";"74674";2012;180;;"PI";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"07 86 86 66 96";;;"Non";;;"Sofrel";"LS42";"1.20";"06:07";"LHL";;
0;"PJ";1161;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"SIVOM de l Albaret";"Saint-Maurice";"Réservoir saint maurice";"12729";2009;98;"";"PJ";"";"Eau potable";"Réservoir";"EDF";"RTC";"04 73 87 94 28";"";"";"Non";"";"";"Sofrel";"S530";"3.40";"05:48";"PDD Eau Potable";"";""
0;"PJ";1358;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Rue Aristide Briand";"74675";2012;177;;"PJ";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 45 41 86 10";;;"Non";;;"Sofrel";"LS42";"1.20";"13:31";"LHL";;
0;"PK";1165;"Loire Auvergne";"PDD";"PDD_CA";"Cantal";"Vic sur Cère";"Vic-Sur-Cère";"Pont Cayrol";"64587";2013;55;"";"PK";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 71 47 55 94";;;"Non";;;"Sofrel";"S530";"4.11";"04:20";"PDD Assainissement";"";""
0;"PK";1359;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Rue de la Gare";"74676";2012;174;;"PK";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 34 40 49";;;"Non";;;"Sofrel";"LS42";"1.20";"06:21";"LHL";;
0;"PL";1166;"Loire Auvergne";"PDD";"PDD_CA";"Cantal";"Vic sur Cère";"Vic-Sur-Cère";"Eugène Pages";"64585";2009;56;;"PL";;"Assainissement";"Poste de relevage";"EDF";"RTC";"04 71 43 30 42";;;"Non";;;"Sofrel";"S550";"3.40";"04:22";"PDD Assainissement";;
0;"PL";1360;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Rue des Tuileries";"74677";2012;176;;"PL";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 34 92 80";;;"Non";;;"Sofrel";"LS42";"1.20";"06:25";"LHL";;
0;"PM";1168;"Loire Auvergne";"PDD";"PDD_CA";"Cantal";"Vic sur Cère";"Vic-Sur-Cère";"Le cimetière";"67648";2009;57;;"PM";;"Assainissement";"Poste de relevage";"EDF";"GSM";"06 79 13 43 08";;;"Non";;;"Sofrel";"S530";"3.40";"04:55";"PDD Assainissement";;
0;"PN";1169;"Loire Auvergne";"PDD";"PDD_CA";"Cantal";"Vic sur Cère";"Vic-Sur-Cère";"Vic sur Cère";"64583";2009;58;"";"PN";"PO/PP";"Assainissement";"STEP";"EDF";"RTC";"04 71 45 47 51";"";"";"Non";"";"";"Sofrel";"S550";"3.40";"04:57";"PDD Assainissement";"";""
0;"PN";1361;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Rue du 19 Mars 1962";"74679";2012;173;;"PN";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"07 86 86 55 71";;;"Non";;;"Sofrel";"LS42";"1.20";"06:19";"LHL";;
0;"PO";1362;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Boulevard du Couard Bas";"74668";2012;184;;"PO";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 34 21 63";;;"Non";;;"Sofrel";"LS42";"1.20";"05:19";"LHL";;
0;"PP";1363;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Boulevard du Couard Haut";"74669";2012;183;;"PP";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 33 25 91";;;"Non";;;"Sofrel";"LS42";"1.20";"06:14";"LHL";;
0;"PQ";1203;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Cellieu Chagnon";"Cellieu";"Peyrieux";"12094";2010;161;;"PQ";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 43 88 73 00";;;"Non";;;"Sofrel";"LS42";"1.20";"06:14";"LHL";;
0;"PR";1204;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"Usson en Forez";;"Chambriac";"0";2010;162;;"PR";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 98 08 23 91";;;"Non";;;"Sofrel";"LS42";"1.20";"06:08";"LHL";;
0;"PT";1364;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"La Gare";"74676";2012;185;;"PT";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 33 91 43";;;"Non";;;"Sofrel";"LS42";"1.20";"05:21";"LHL";;
0;"PT";1439;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"Couze Amont";"Coudes";"PR Pont de Coudes";"12428";2012;241;"";"PT";"";"Assainissement";"Poste de relevage";"EDF";"GSM";"06 33 91 84 30";;;"Non";;;"Sofrel";"S530";"3.50";"05:34";"PDD Assainissement";"";""
0;"PU";296;"Loire Auvergne";"CCANL";"CCANL";"Allier";"Commune de St Eloy les Mines";"Saint-Eloy-Les-Mines";"Pigoil";"60335";2000;165;;"PU";"";"Eau potable";"Relevé de compteur";"Autonome (Pile)";"RTC";"04 73 85 25 34";;;"Non";;;"Sofrel";"Telbox";"3.10";"06:09";"St Eloy";;
0;"PU";1365;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"La Vierge au Mas";"74671";2012;182;;"PU";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"07 86 86 55 41";;;"Non";;;"Sofrel";"LS42";"1.20";"06:12";"LHL";;
0;"PU";1503;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"SIVOM d Issoire";"Coudes";"PR Camping Coudes";"12427";2012;144;"";"PU";"";"Assainissement";"Poste de relevage";"EDF";"GSM";"06 75 35 71 67";;;"Non";;;"Sofrel";"S530";"3.50";"03:12";"PDD Assainissement";"";""
0;"PV";294;"Loire Auvergne";"CCANL";"CCANL";"Allier";"Commune de St Eloy les Mines";;"Le Quaire";"0";2000;166;;"PV";"";"Eau potable";"Relevé de compteur";"Autonome (Pile)";"RTC";"04 73 85 24 53";;;"Non";;;"Sofrel";"Telbox";"3.10";"06:08";"St Eloy";;
0;"PV";391;"Loire Auvergne";"PDD";"PDD_CA";"PDD";"Syndicat de la Vallée de la Veyre";"Corent";"Pont des Goules";"12420";2014;243;"";"PV";"";"Assainissement";"Poste de relevage";"EDF";"RTC";"04 73 39 94 40";;;"Non";;;"Sofrel";"S530";"4.30";"04:06";"PDD Assainissement";"";""
0;"PV";1366;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Rue du Chemin Rouge";"74667";2012;175;;"PV";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 34 12 14";;;"Non";;;"Sofrel";"LS42";"1.20";"06:22";"LHL";;
0;"PW";295;"Loire Auvergne";"CCANL";"CCANL";"Allier";"Commune de St Eloy les Mines";;"La Boule";"0";2000;167;;"PW";"";"Eau potable";"Relevé de compteur";"Autonome (Pile)";"RTC";"04 73 85 27 89";;;"Non";;;"Sofrel";"Telbox";"3.10";"06:10";"St Eloy";;
0;"PW";1367;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Route de la Lande";"74673";2012;178;;"PW";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 33 06 45";;;"Non";;;"Sofrel";"LS42";"1.20";"06:26";"LHL";;
0;"PX";1368;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"Rue d Outre d Eau";"74678";2012;179;;"PX";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"06 47 33 23 08";;;"Non";;;"Sofrel";"LS42";"1.20";"06:05";"LHL";;
0;"PY";1369;"Loire Auvergne";"LHL";"LHL";"Grand Croix";"St Marcelin en Forez";"Saint-Marcellin-En-Forez";"La Roche";"74751";2012;190;;"PY";;"Eau potable";"Relevé de compteur";"Autonome (Pile)";"GSM";"07 86 60 64 28";;;"Non";;;"Sofrel";"LS42";"1.20";"05:32";"LHL";;
